Incident Number,Close Code
22014089,ADVI
22014136,ADVI
22014142,ADVI
22014146,ADVI
22014198,ADVI
22014231,ADVI
22014269,ADVI
22014311,ADVI
22014396,ADVI
22014399,ADVI
22014421,ADVI
22014432,ADVI
22014486,ADVI
22014781,ADVI
22014800,ADVI
22014895,ADVI
22014918,ADVI
22015069,ADVI
22015102,ADVI
22015297,ADVI
22015602,ADVI
22015651,ADVI
22015689,ADVI
22015808,ADVI
22015857,ADVI
22015874,ADVI
22015878,ADVI
22015976,ADVI
22016012,ADVI
22016034,ADVI
22016045,ADVI
22016120,ADVI
22016175,ADVI
22016180,ADVI
22016187,ADVI
22016378,ADVI
22016461,ADVI
22016536,ADVI
22016722,ADVI
22016829,ADVI
22016920,ADVI
22016931,ADVI
22017091,ADVI
22017118,ADVI
22017182,ADVI
22017360,ADVI
22017651,ADVI
22017959,ADVI
22018057,ADVI
22018084,ADVI
22018174,ADVI
22018214,ADVI
22018383,ADVI
22018463,ADVI
22018555,ADVI
22018718,ADVI
22018792,ADVI
22018898,ADVI
22018901,ADVI
22018960,ADVI
22019217,ADVI
22019691,ADVI
22019952,ADVI
22019959,ADVI
22019963,ADVI
22020173,ADVI
22020208,ADVI
22020528,ADVI
22020606,ADVI
22020623,ADVI
22020687,ADVI
22020853,ADVI
22020895,ADVI
22020902,ADVI
22021498,ADVI
22021516,ADVI
22021527,ADVI
22021556,ADVI
22021596,ADVI
22021619,ADVI
22021764,ADVI
22021813,ADVI
22021839,ADVI
22021841,ADVI
22022050,ADVI
22022154,ADVI
22022326,ADVI
22022520,ADVI
22022696,ADVI
22022774,ADVI
22023102,ADVI
22023170,ADVI
22023301,ADVI
22023515,ADVI
22023564,ADVI
22023634,ADVI
22023669,ADVI
22023725,ADVI
22023876,ADVI
22023891,ADVI
22023931,ADVI
22023932,ADVI
22023937,ADVI
22023948,ADVI
22024061,ADVI
22024160,ADVI
22024301,ADVI
22024402,ADVI
22024420,ADVI
22024449,ADVI
22024469,ADVI
22024590,ADVI
22024625,ADVI
22024698,ADVI
22024712,ADVI
22024967,ADVI
22025199,ADVI
22025262,ADVI
22025286,ADVI
22025472,ADVI
22025488,ADVI
22025517,ADVI
22025628,ADVI
22025665,ADVI
22025698,ADVI
22025742,ADVI
22025863,ADVI
22025898,ADVI
22026104,ADVI
22026187,ADVI
22026274,ADVI
22026358,ADVI
22026457,ADVI
22026516,ADVI
22026703,ADVI
22026712,ADVI
22026808,ADVI
22026922,ADVI
22026945,ADVI
22027282,ADVI
22027354,ADVI
22027457,ADVI
22027501,ADVI
22027630,ADVI
22027733,ADVI
22027848,ADVI
22027868,ADVI
22027881,ADVI
22027985,ADVI
22028012,ADVI
22028020,ADVI
22028135,ADVI
22028150,ADVI
22028164,ADVI
22028215,ADVI
22028354,ADVI
22028384,ADVI
22028472,ADVI
22028526,ADVI
22028584,ADVI
22028776,ADVI
22028884,ADVI
22028893,ADVI
22028911,ADVI
22028934,ADVI
22029001,ADVI
22029011,ADVI
22029253,ADVI
22029387,ADVI
22029396,ADVI
22029488,ADVI
22029539,ADVI
22029617,ADVI
22029781,ADVI
22029848,ADVI
22029882,ADVI
22029900,ADVI
22029913,ADVI
22029953,ADVI
22029999,ADVI
22030162,ADVI
22030311,ADVI
22030372,ADVI
22030581,ADVI
22030688,ADVI
22030692,ADVI
22030728,ADVI
22030809,ADVI
22030879,ADVI
22030888,ADVI
22031034,ADVI
22031116,ADVI
22031292,ADVI
22031346,ADVI
22031397,ADVI
22031633,ADVI
22031635,ADVI
22031650,ADVI
22031657,ADVI
22031670,ADVI
22031671,ADVI
22031685,ADVI
22031752,ADVI
22031834,ADVI
22031999,ADVI
22032026,ADVI
22032133,ADVI
22032139,ADVI
22032161,ADVI
22032280,ADVI
22032290,ADVI
22032445,ADVI
22032471,ADVI
22032701,ADVI
22032725,ADVI
22032731,ADVI
22032752,ADVI
22033099,ADVI
22033150,ADVI
22033417,ADVI
22033488,ADVI
22033500,ADVI
22033511,ADVI
22033674,ADVI
22033778,ADVI
22033936,ADVI
22033961,ADVI
22034038,ADVI
22034039,ADVI
22034095,ADVI
22034243,ADVI
22034267,ADVI
22034270,ADVI
22034301,ADVI
22034310,ADVI
22034333,ADVI
22034341,ADVI
22034345,ADVI
22034346,ADVI
22034368,ADVI
22034406,ADVI
22034619,ADVI
22034834,ADVI
22034945,ADVI
22034986,ADVI
22035005,ADVI
22035056,ADVI
22035060,ADVI
22035139,ADVI
22035169,ADVI
22035261,ADVI
22035279,ADVI
22035381,ADVI
22035424,ADVI
22035439,ADVI
22035463,ADVI
22035470,ADVI
22035477,ADVI
22035481,ADVI
22035532,ADVI
22035606,ADVI
22035642,ADVI
22035651,ADVI
22035727,ADVI
22035779,ADVI
22036016,ADVI
22036038,ADVI
22036059,ADVI
22036157,ADVI
22036180,ADVI
22036191,ADVI
22036251,ADVI
22036254,ADVI
22036273,ADVI
22036276,ADVI
22036280,ADVI
22036290,ADVI
22036396,ADVI
22036400,ADVI
22036470,ADVI
22036523,ADVI
22036541,ADVI
22036627,ADVI
22036737,ADVI
22036783,ADVI
22037031,ADVI
22037094,ADVI
22037099,ADVI
22037160,ADVI
22037256,ADVI
22037292,ADVI
22037336,ADVI
22037380,ADVI
22037382,ADVI
22037388,ADVI
22037405,ADVI
22037413,ADVI
22037446,ADVI
22037471,ADVI
22037520,ADVI
22037596,ADVI
22037607,ADVI
22037726,ADVI
22037761,ADVI
22037800,ADVI
22037895,ADVI
22037896,ADVI
22037901,ADVI
22037972,ADVI
22037979,ADVI
22037995,ADVI
22038067,ADVI
22038251,ADVI
22038500,ADVI
22038658,ADVI
22038850,ADVI
22038853,ADVI
22038942,ADVI
22039277,ADVI
22039339,ADVI
22039395,ADVI
22039627,ADVI
22039677,ADVI
22039808,ADVI
22039854,ADVI
22039893,ADVI
22039902,ADVI
22039904,ADVI
22039950,ADVI
22039978,ADVI
22040243,ADVI
22040321,ADVI
22040333,ADVI
22040338,ADVI
22040474,ADVI
22040490,ADVI
22040520,ADVI
22040547,ADVI
22040661,ADVI
22040733,ADVI
22040877,ADVI
22040914,ADVI
22040953,ADVI
22041021,ADVI
22041061,ADVI
22041124,ADVI
22041177,ADVI
22041481,ADVI
22041495,ADVI
22041496,ADVI
22041547,ADVI
22041632,ADVI
22041642,ADVI
22041656,ADVI
22041773,ADVI
22041838,ADVI
22041848,ADVI
22041884,ADVI
22042001,ADVI
22042069,ADVI
22042078,ADVI
22042230,ADVI
22042284,ADVI
22042308,ADVI
22042490,ADVI
22042516,ADVI
22042532,ADVI
22042565,ADVI
22042582,ADVI
22042633,ADVI
22042657,ADVI
22042903,ADVI
22042948,ADVI
22043004,ADVI
22043103,ADVI
22043385,ADVI
22043432,ADVI
22043562,ADVI
22043637,ADVI
22043651,ADVI
22043910,ADVI
22043951,ADVI
22043973,ADVI
22044047,ADVI
22044398,ADVI
22044401,ADVI
22044563,ADVI
22044737,ADVI
22044770,ADVI
22044860,ADVI
22044943,ADVI
22044981,ADVI
22045042,ADVI
22045067,ADVI
22045093,ADVI
22045131,ADVI
22045350,ADVI
22045657,ADVI
22045676,ADVI
22045715,ADVI
22045724,ADVI
22045822,ADVI
22046234,ADVI
22046342,ADVI
22046425,ADVI
22046493,ADVI
22046627,ADVI
22046643,ADVI
22046927,ADVI
22046970,ADVI
22046997,ADVI
22047123,ADVI
22047142,ADVI
22047167,ADVI
22047172,ADVI
22047310,ADVI
22047321,ADVI
22047340,ADVI
22047452,ADVI
22047471,ADVI
22047607,ADVI
22047752,ADVI
22047776,ADVI
22047794,ADVI
22047862,ADVI
22047956,ADVI
22048004,ADVI
22048264,ADVI
22048284,ADVI
22048325,ADVI
22048382,ADVI
22048560,ADVI
22048751,ADVI
22048956,ADVI
22048995,ADVI
22049225,ADVI
22049238,ADVI
22049372,ADVI
22049482,ADVI
22049635,ADVI
22049645,ADVI
22049673,ADVI
22049942,ADVI
22050021,ADVI
22050452,ADVI
22050488,ADVI
22050530,ADVI
22050731,ADVI
22050804,ADVI
22051065,ADVI
22051122,ADVI
22051251,ADVI
22051318,ADVI
22051788,ADVI
22052052,ADVI
22052104,ADVI
22052146,ADVI
22052178,ADVI
22052197,ADVI
22052226,ADVI
22052368,ADVI
22052544,ADVI
22052820,ADVI
22052919,ADVI
22052929,ADVI
22052938,ADVI
22053024,ADVI
22053073,ADVI
22053090,ADVI
22053155,ADVI
22053248,ADVI
22053772,ADVI
22053881,ADVI
22054042,ADVI
22054200,ADVI
22054262,ADVI
22054266,ADVI
22054327,ADVI
22054352,ADVI
22054379,ADVI
22054450,ADVI
22054473,ADVI
22054805,ADVI
22054849,ADVI
22054900,ADVI
22055267,ADVI
22055340,ADVI
22055386,ADVI
22055724,ADVI
22055745,ADVI
22055763,ADVI
22055764,ADVI
22055804,ADVI
22055809,ADVI
22055817,ADVI
22055859,ADVI
22055864,ADVI
22055869,ADVI
22056141,ADVI
22056169,ADVI
22056366,ADVI
22056395,ADVI
22056422,ADVI
22056508,ADVI
22056555,ADVI
22056568,ADVI
22056729,ADVI
22056734,ADVI
22056792,ADVI
22056900,ADVI
22056995,ADVI
