Incident Number,Close Code
20081229,ADVI
20081309,ADVI
20081450,ADVI
20081709,ADVI
20081794,ADVI
20081808,ADVI
20081864,ADVI
20081906,ADVI
20081924,ADVI
20081958,ADVI
20081974,ADVI
20082013,ADVI
20082104,ADVI
20082169,ADVI
20082201,ADVI
20082261,ADVI
20082306,ADVI
20082310,ADVI
20082351,ADVI
20082368,ADVI
20082530,ADVI
20082623,ADVI
20082638,ADVI
20082672,ADVI
20082716,ADVI
20082736,ADVI
20082769,ADVI
20082817,ADVI
20083014,ADVI
20083094,ADVI
20083117,ADVI
20083250,ADVI
20083588,ADVI
20083590,ADVI
20083612,ADVI
20083637,ADVI
20083639,ADVI
20083723,ADVI
20083899,ADVI
20083960,ADVI
20084025,ADVI
20084162,ADVI
20084295,ADVI
20084347,ADVI
20084355,ADVI
20084366,ADVI
20084421,ADVI
20084439,ADVI
20084448,ADVI
20084454,ADVI
20084462,ADVI
20084537,ADVI
20084540,ADVI
20084612,ADVI
20084616,ADVI
20084637,ADVI
20084650,ADVI
20084731,ADVI
20084732,ADVI
20084764,ADVI
20084833,ADVI
20084911,ADVI
20084970,ADVI
20084983,ADVI
20084988,ADVI
20085081,ADVI
20085200,ADVI
20085294,ADVI
20085334,ADVI
20085445,ADVI
20085528,ADVI
20085556,ADVI
20085581,ADVI
20085610,ADVI
20085751,ADVI
20085775,ADVI
20085818,ADVI
20085834,ADVI
20085876,ADVI
20086094,ADVI
20086152,ADVI
20086171,ADVI
20086386,ADVI
20086418,ADVI
20086419,ADVI
20086451,ADVI
20086454,ADVI
20086492,ADVI
20086569,ADVI
20086580,ADVI
20086588,ADVI
20086671,ADVI
20086679,ADVI
20086722,ADVI
20086834,ADVI
20086839,ADVI
20086872,ADVI
20086909,ADVI
20086935,ADVI
20086945,ADVI
20086950,ADVI
20086953,ADVI
20087146,ADVI
20087303,ADVI
20087314,ADVI
20087393,ADVI
20087634,ADVI
20087646,ADVI
20087726,ADVI
20087734,ADVI
20087858,ADVI
20087921,ADVI
20088075,ADVI
20088137,ADVI
20088236,ADVI
20088256,ADVI
20088366,ADVI
20088416,ADVI
20088423,ADVI
20088482,ADVI
20088503,ADVI
20088554,ADVI
20088738,ADVI
20088832,ADVI
20088854,ADVI
20088873,ADVI
20088893,ADVI
20088896,ADVI
20088904,ADVI
20088914,ADVI
20088919,ADVI
20088926,ADVI
20088932,ADVI
20088953,ADVI
20088989,ADVI
20089012,ADVI
20089229,ADVI
20089254,ADVI
20089277,ADVI
20089407,ADVI
20089424,ADVI
20089481,ADVI
20089647,ADVI
20089650,ADVI
20089665,ADVI
20089711,ADVI
20089930,ADVI
20090258,ADVI
20090357,ADVI
20090422,ADVI
20090483,ADVI
20090529,ADVI
20090540,ADVI
20090568,ADVI
20090574,ADVI
20090575,ADVI
20090580,ADVI
20090594,ADVI
20090636,ADVI
20090657,ADVI
20090665,ADVI
20090677,ADVI
20090679,ADVI
20090696,ADVI
20090722,ADVI
20090782,ADVI
20090932,ADVI
20091047,ADVI
20091060,ADVI
20091112,ADVI
20091141,ADVI
20091327,ADVI
20091337,ADVI
20091347,ADVI
20091357,ADVI
20091368,ADVI
20091409,ADVI
20091412,ADVI
20091420,ADVI
20091439,ADVI
20091583,ADVI
20091598,ADVI
20091604,ADVI
20091650,ADVI
20091732,ADVI
20091784,ADVI
20091820,ADVI
20092010,ADVI
20092051,ADVI
20092099,ADVI
20092115,ADVI
20092280,ADVI
20092318,ADVI
20092431,ADVI
20092801,ADVI
20092819,ADVI
20092899,ADVI
20092918,ADVI
20093249,ADVI
20093280,ADVI
20093296,ADVI
20093348,ADVI
20093365,ADVI
20093382,ADVI
20093419,ADVI
20093424,ADVI
20093530,ADVI
20093539,ADVI
20093580,ADVI
20093601,ADVI
20093615,ADVI
20093630,ADVI
20093643,ADVI
20093752,ADVI
20093909,ADVI
20093944,ADVI
20093953,ADVI
20094016,ADVI
20094110,ADVI
20094155,ADVI
20094168,ADVI
20094348,ADVI
20094403,ADVI
20094548,ADVI
20094589,ADVI
20094765,ADVI
20094830,ADVI
20094852,ADVI
20094858,ADVI
20094923,ADVI
20094954,ADVI
20094986,ADVI
20095036,ADVI
20095085,ADVI
20095136,ADVI
20095237,ADVI
20095270,ADVI
20095327,ADVI
20095349,ADVI
20095387,ADVI
20095425,ADVI
20095446,ADVI
20095464,ADVI
20095518,ADVI
20095547,ADVI
20095552,ADVI
20095617,ADVI
20095657,ADVI
20095660,ADVI
20095794,ADVI
20095867,ADVI
20096060,ADVI
20096112,ADVI
20096429,ADVI
20096503,ADVI
20096627,ADVI
20096676,ADVI
20096807,ADVI
20096830,ADVI
20096833,ADVI
20096969,ADVI
20097001,ADVI
20097014,ADVI
20097041,ADVI
20097298,ADVI
20097301,ADVI
20097371,ADVI
20097455,ADVI
20097461,ADVI
20097546,ADVI
20097743,ADVI
20097758,ADVI
