Incident Number,Close Code
15024394,ADVI
15024399,ADVI
15024412,ADVI
15024455,ADVI
15024504,ADVI
15024514,ADVI
15024811,ADVI
15024823,ADVI
15024842,ADVI
15024856,ADVI
15024888,ADVI
15024913,ADVI
15024921,ADVI
15024941,ADVI
15025221,ADVI
15025269,ADVI
15025286,ADVI
15025422,ADVI
15025437,ADVI
15025496,ADVI
15025631,ADVI
15025660,ADVI
15026255,ADVI
15026755,ADVI
15026886,ADVI
15027020,ADVI
15027133,ADVI
15027399,ADVI
15027548,ADVI
15027637,ADVI
15027675,ADVI
15027701,ADVI
15027776,ADVI
15027777,ADVI
15027818,ADVI
15027853,ADVI
15027969,ADVI
15027989,ADVI
15028249,ADVI
15028258,ADVI
15028264,ADVI
15028586,ADVI
15028623,ADVI
15028686,ADVI
15028717,ADVI
15028720,ADVI
15028823,ADVI
15028835,ADVI
15028866,ADVI
15028968,ADVI
15029055,ADVI
15029088,ADVI
15029141,ADVI
15029147,ADVI
15029233,ADVI
15029234,ADVI
15029274,ADVI
15029353,ADVI
15029520,ADVI
15029532,ADVI
15030036,ADVI
15030116,ADVI
15030117,ADVI
15030268,ADVI
15030281,ADVI
15030397,ADVI
15030399,ADVI
15030404,ADVI
15030412,ADVI
15030450,ADVI
15030499,ADVI
15030501,ADVI
15030514,ADVI
15030728,ADVI
15030748,ADVI
15030912,ADVI
15030973,ADVI
15030985,ADVI
15031036,ADVI
15031104,ADVI
15031156,ADVI
15031162,ADVI
15031202,ADVI
15031249,ADVI
15031294,ADVI
15031756,ADVI
15031777,ADVI
15031914,ADVI
15032094,ADVI
15032124,ADVI
15032129,ADVI
15032144,ADVI
15032185,ADVI
15032564,ADVI
15032570,ADVI
15032668,ADVI
15032695,ADVI
15032768,ADVI
15032859,ADVI
15032869,ADVI
15032975,ADVI
15032976,ADVI
15032985,ADVI
15033025,ADVI
15033129,ADVI
15033367,ADVI
15033449,ADVI
15033468,ADVI
15033506,ADVI
15033744,ADVI
15033808,ADVI
15033866,ADVI
15033868,ADVI
15034456,ADVI
15034494,ADVI
15034513,ADVI
15034548,ADVI
15034598,ADVI
15034623,ADVI
15034633,ADVI
15034665,ADVI
15034707,ADVI
15034723,ADVI
15034842,ADVI
15035176,ADVI
15035189,ADVI
15035323,ADVI
